Address,Family_size,Family_id,Status,client_id,collect_scheduled_date,Pickup_date,Title,Month,Day,Year,Special_Event,Day_of_week,weekend_or_weekday,age_group
T6G 1S7,3,1699830481144x861901688894157600,Active,1696014459620x205367685268712740,2023-12-20,2023-12-20,Food Hamper,12,20,2023,Christmas Day,Wednesday,Weekday,40-60
T6G 1S7,3,1699830481144x861901688894157600,Active,1696014459620x205367685268712740,2024-01-20,2024-01-25,Food Hamper,1,25,2024,New Year's Day,Thursday,Weekday,40-60
T6G 1S7,3,1699830481144x861901688894157600,Active,1696014459620x205367685268712740,2024-03-01,2024-02-29,Food Hamper,2,29,2024,Family Day,Thursday,Weekday,40-60
T6G 1S7,3,1699830481144x861901688894157600,Active,1696014459620x205367685268712740,2024-03-30,2024-05-30,Food Hamper,5,30,2024,Laylat al-Qadr,Thursday,Weekday,40-60
T6G 1S7,3,1699830481144x861901688894157600,Active,1696014459620x205367685268712740,2024-04-30,2024-04-22,Food Hamper,4,22,2024,Eid al-Fitr,Monday,Weekday,40-60
T6G 1S7,3,1699830481144x861901688894157600,Active,1696014459620x205367685268712740,2024-05-30,2024-05-30,Food Hamper,5,30,2024,Laylat al-Qadr,Thursday,Weekday,40-60
T6G 1S7,3,1699830481144x861901688894157600,Active,1696014459620x205367685268712740,2024-07-30,2024-07-02,Food Hamper,7,2,2024,Islamic New Year,Tuesday,Weekday,40-60
T6G 1S7,3,1699830481144x861901688894157600,Active,1696014459620x205367685268712740,2024-07-30,2024-07-02,Food Hamper,7,2,2024,Islamic New Year,Tuesday,Weekday,40-60
T6G 1S7,3,1699830481144x861901688894157600,Active,1696014459620x205367685268712740,2024-03-30,2024-05-30,Food Hamper,5,30,2024,Laylat al-Qadr,Thursday,Weekday,40-60
T6G 1S7,3,1699830481144x861901688894157600,Active,1696014459620x205367685268712740,2024-05-30,2024-05-30,Food Hamper,5,30,2024,Laylat al-Qadr,Thursday,Weekday,40-60
T5Y 2H5,2,1699830470669x110443914696081390,Active,1696014570790x711626285606360700,2023-11-20,2023-11-20,Food Hamper,11,20,2023,Remembrance Day,Monday,Weekday,20-40
T5Y 2H5,2,1699830470669x110443914696081390,Active,1696014570790x711626285606360700,2023-12-28,2023-12-27,Food Hamper,12,27,2023,Christmas Day,Wednesday,Weekday,20-40
T5Y 2H5,2,1699830470669x110443914696081390,Active,1696014570790x711626285606360700,2024-02-29,2024-02-29,Food Hamper,2,29,2024,Family Day,Thursday,Weekday,20-40
T5E 3P8,4,1699830508427x565714438744884200,Active,1696014570814x412359341311675970,2023-11-21,2023-11-21,Food Hamper,11,21,2023,Remembrance Day,Tuesday,Weekday,40-60
T5E 3P8,4,1699830508427x565714438744884200,Active,1696014570814x412359341311675970,2023-12-21,2024-01-04,Food Hamper,1,4,2024,New Year's Day,Thursday,Weekday,40-60
T5E 3P8,4,1699830508427x565714438744884200,Active,1696014570814x412359341311675970,2024-03-21,2024-03-27,Food Hamper,3,27,2024,Ramadan,Wednesday,Weekday,40-60
T5E 3P8,4,1699830508427x565714438744884200,Active,1696014570814x412359341311675970,2024-05-27,2024-05-28,Food Hamper,5,28,2024,Laylat al-Qadr,Tuesday,Weekday,40-60
T5E 3P8,4,1699830508427x565714438744884200,Active,1696014570814x412359341311675970,2024-07-25,2024-07-24,Food Hamper,7,24,2024,Islamic New Year,Wednesday,Weekday,40-60
T5E 3P8,4,1699830508427x565714438744884200,Active,1696014570814x412359341311675970,2024-05-27,2024-05-28,Food Hamper,5,28,2024,Laylat al-Qadr,Tuesday,Weekday,40-60
T5E 5P8,7,1699830509029x575277260493915840,Active,1696014571112x512145243356543200,2023-11-07,2023-11-07,Food Hamper,11,7,2023,Remembrance Day,Tuesday,Weekday,40-60
T5E 5P8,7,1699830509029x575277260493915840,Active,1696014571112x512145243356543200,2023-12-07,2023-12-13,Food Hamper,12,13,2023,Christmas Day,Wednesday,Weekday,40-60
T5E 5P8,7,1699830509029x575277260493915840,Active,1696014571112x512145243356543200,2024-02-06,2024-02-06,Food Hamper,2,6,2024,Family Day,Tuesday,Weekday,40-60
T5E 5P8,7,1699830509029x575277260493915840,Active,1696014571112x512145243356543200,2024-03-06,2024-03-06,Food Hamper,3,6,2024,Ramadan,Wednesday,Weekday,40-60
T5E 5P8,7,1699830509029x575277260493915840,Active,1696014571112x512145243356543200,2024-04-06,2024-04-04,Food Hamper,4,4,2024,Eid al-Fitr,Thursday,Weekday,40-60
T5E 5P8,7,1699830509029x575277260493915840,Active,1696014571112x512145243356543200,2024-05-06,2024-05-08,Food Hamper,5,8,2024,Laylat al-Qadr,Wednesday,Weekday,40-60
T5E 5P8,7,1699830509029x575277260493915840,Active,1696014571112x512145243356543200,2024-08-06,2024-08-13,Food Hamper,8,13,2024,Hajj,Tuesday,Weekday,40-60
T5H 3E1,1,1699830468832x534304724280792100,Active,1696014571172x894695869229043700,2023-11-28,2023-11-28,Food Hamper,11,28,2023,Remembrance Day,Tuesday,Weekday,40-60
T5H 3E1,1,1699830468832x534304724280792100,Active,1696014571172x894695869229043700,2023-12-28,2024-01-04,Food Hamper,1,4,2024,New Year's Day,Thursday,Weekday,40-60
T5H 3E1,1,1699830468832x534304724280792100,Active,1696014571172x894695869229043700,2024-02-09,2024-02-08,Food Hamper,2,8,2024,Family Day,Thursday,Weekday,40-60
T5H 3E1,1,1699830468832x534304724280792100,Active,1696014571172x894695869229043700,2024-03-11,2024-03-14,Food Hamper,3,14,2024,Ramadan,Thursday,Weekday,40-60
T5H 3E1,1,1699830468832x534304724280792100,Active,1696014571172x894695869229043700,2024-04-15,2024-04-15,Food Hamper,4,15,2024,Eid al-Fitr,Monday,Weekday,40-60
T5H 3E1,1,1699830468832x534304724280792100,Active,1696014571172x894695869229043700,2024-05-16,2024-05-16,Food Hamper,5,16,2024,Laylat al-Qadr,Thursday,Weekday,40-60
T5H 3E1,1,1699830468832x534304724280792100,Active,1696014571172x894695869229043700,2024-06-15,2024-06-18,Food Hamper,6,18,2024,Eid al-Adha,Tuesday,Weekday,40-60
T5H 3E1,1,1699830468832x534304724280792100,Active,1696014571172x894695869229043700,2024-07-16,2024-07-22,Food Hamper,7,22,2024,Islamic New Year,Monday,Weekday,40-60
T5H 3E1,1,1699830468832x534304724280792100,Active,1696014571172x894695869229043700,2024-06-15,2024-06-18,Food Hamper,6,18,2024,Eid al-Adha,Tuesday,Weekday,40-60
T6L 5C4,6,1699830470003x162474848896798200,Active,1696014571179x313216243120551000,2023-12-04,2023-12-04,Food Hamper,12,4,2023,Christmas Day,Monday,Weekday,20-40
T6L 5C4,6,1699830470003x162474848896798200,Active,1696014571179x313216243120551000,2024-01-22,2024-01-22,Food Hamper,1,22,2024,New Year's Day,Monday,Weekday,20-40
T6L 5C4,6,1699830470003x162474848896798200,Active,1696014571179x313216243120551000,2024-02-22,2024-02-28,Food Hamper,2,28,2024,Family Day,Wednesday,Weekday,20-40
T6L 5C4,6,1699830470003x162474848896798200,Active,1696014571179x313216243120551000,2024-03-22,2024-03-25,Food Hamper,3,25,2024,Ramadan,Monday,Weekday,20-40
T6L 5C4,6,1699830470003x162474848896798200,Active,1696014571179x313216243120551000,2024-04-22,2024-04-25,Food Hamper,4,25,2024,Eid al-Fitr,Thursday,Weekday,20-40
T6L 5C4,6,1699830470003x162474848896798200,Active,1696014571179x313216243120551000,2024-05-25,2024-05-28,Food Hamper,5,28,2024,Laylat al-Qadr,Tuesday,Weekday,20-40
T6L 5C4,6,1699830470003x162474848896798200,Active,1696014571179x313216243120551000,2024-06-25,2024-06-26,Food Hamper,6,26,2024,Eid al-Adha,Wednesday,Weekday,20-40
T6L 5C4,6,1699830470003x162474848896798200,Active,1696014571179x313216243120551000,2024-08-16,2024-08-15,Food Hamper,8,15,2024,Hajj,Thursday,Weekday,20-40
T6L 5C4,6,1699830470003x162474848896798200,Active,1696014571179x313216243120551000,2024-06-25,2024-06-26,Food Hamper,6,26,2024,Eid al-Adha,Wednesday,Weekday,20-40
T6L 5C4,6,1699830470003x162474848896798200,Active,1696014571179x313216243120551000,2024-05-25,2024-05-28,Food Hamper,5,28,2024,Laylat al-Qadr,Tuesday,Weekday,20-40
T5C 0R7,3,1699830459598x584525984311160000,Active,1696014571190x774811783268875400,2023-12-19,2023-12-19,Food Hamper,12,19,2023,Christmas Day,Tuesday,Weekday,20-40
T5C 0R7,3,1699830459598x584525984311160000,Active,1696014571190x774811783268875400,2024-02-29,2024-02-28,Food Hamper,2,28,2024,Family Day,Wednesday,Weekday,20-40
T5C 0R7,3,1699830459598x584525984311160000,Active,1696014571190x774811783268875400,2024-08-23,2024-08-23,Food Hamper,8,23,2024,Hajj,Friday,Weekday,20-40
T5C 3C9,2,1699830503857x583229787589496500,Active,1696014571233x615526494492983900,2023-12-04,2023-12-04,Food Hamper,12,4,2023,Christmas Day,Monday,Weekday,40-60
T5C 3C9,2,1699830503857x583229787589496500,Active,1696014571233x615526494492983900,2024-01-03,2024-01-03,food hamper,1,3,2024,New Year's Day,Wednesday,Weekday,40-60
T5C 3C9,2,1699830503857x583229787589496500,Active,1696014571233x615526494492983900,2024-02-03,2024-02-05,food hamper,2,5,2024,Family Day,Monday,Weekday,40-60
T5C 3C9,2,1699830503857x583229787589496500,Active,1696014571233x615526494492983900,2024-03-07,2024-03-06,food hamper,3,6,2024,Ramadan,Wednesday,Weekday,40-60
T5C 3C9,2,1699830503857x583229787589496500,Active,1696014571233x615526494492983900,2024-04-07,2024-04-04,food hamper,4,4,2024,Eid al-Fitr,Thursday,Weekday,40-60
T5C 3C9,2,1699830503857x583229787589496500,Active,1696014571233x615526494492983900,2024-05-07,2024-05-07,food hamper,5,7,2024,Laylat al-Qadr,Tuesday,Weekday,40-60
T5C 3C9,2,1699830503857x583229787589496500,Active,1696014571233x615526494492983900,2024-07-07,2024-07-23,food hamper,7,23,2024,Islamic New Year,Tuesday,Weekday,40-60
T5C 3C9,2,1699830503857x583229787589496500,Active,1696014571233x615526494492983900,2024-08-07,2024-08-20,food hamper,8,20,2024,Hajj,Tuesday,Weekday,40-60
T5G 2G5,1,1699830462190x510400832588894660,Active,1696014571468x968265711440257300,2023-11-20,2023-11-20,Food Hamper,11,20,2023,Remembrance Day,Monday,Weekday,40-60
T5G 2G5,1,1699830462190x510400832588894660,Active,1696014571468x968265711440257300,2023-12-20,2023-12-20,Food Hamper,12,20,2023,Christmas Day,Wednesday,Weekday,40-60
T5G 2G5,1,1699830462190x510400832588894660,Active,1696014571468x968265711440257300,2024-01-20,2024-01-24,Food Hamper,1,24,2024,New Year's Day,Wednesday,Weekday,40-60
T5G 2G5,1,1699830462190x510400832588894660,Active,1696014571468x968265711440257300,2024-04-20,2024-04-18,Food Hamper,4,18,2024,Eid al-Fitr,Thursday,Weekday,40-60
T5G 2G5,1,1699830462190x510400832588894660,Active,1696014571468x968265711440257300,2024-05-18,2024-05-14,Food Hamper,5,14,2024,Laylat al-Qadr,Tuesday,Weekday,40-60
T5G 2G5,1,1699830462190x510400832588894660,Active,1696014571468x968265711440257300,2024-06-18,2024-06-05,Food Hamper,6,5,2024,Eid al-Adha,Wednesday,Weekday,40-60
T5G 2G5,1,1699830462190x510400832588894660,Active,1696014571468x968265711440257300,2024-07-05,2024-07-22,Food Hamper,7,22,2024,Islamic New Year,Monday,Weekday,40-60
T5G 2G5,1,1699830462190x510400832588894660,Active,1696014571468x968265711440257300,2024-08-05,2024-08-19,Food Hamper,8,19,2024,Hajj,Monday,Weekday,40-60
T5G 2G5,1,1699830462190x510400832588894660,Active,1696014571468x968265711440257300,2024-02-20,2024-02-20,Food Hamper,2,20,2024,Family Day,Tuesday,Weekday,40-60
T5G 2G5,1,1699830462190x510400832588894660,Active,1696014571468x968265711440257300,2024-06-18,2024-06-05,Food Hamper,6,5,2024,Eid al-Adha,Wednesday,Weekday,40-60
T5H 3G4,4,1699830477443x825081831806539400,Active,1696014571504x677769163426706900,2023-11-28,2023-11-28,Food Hamper,11,28,2023,Remembrance Day,Tuesday,Weekday,20-40
T5H 3G4,4,1699830477443x825081831806539400,Active,1696014571504x677769163426706900,2024-01-03,2024-01-02,Food Hamper,1,2,2024,New Year's Day,Tuesday,Weekday,20-40
T5H 3G4,4,1699830477443x825081831806539400,Active,1696014571504x677769163426706900,2024-02-05,2024-02-05,Food Hamper,2,5,2024,Family Day,Monday,Weekday,20-40
T5H 3G4,4,1699830477443x825081831806539400,Active,1696014571504x677769163426706900,2024-04-05,2024-04-08,Food Hamper,4,8,2024,Eid al-Fitr,Monday,Weekday,20-40
T5H 3G4,4,1699830477443x825081831806539400,Active,1696014571504x677769163426706900,2024-05-05,2024-05-08,Food Hamper,5,8,2024,Laylat al-Qadr,Wednesday,Weekday,20-40
T5H 3G4,4,1699830477443x825081831806539400,Active,1696014571504x677769163426706900,2024-07-05,2024-07-23,Food Hamper,7,23,2024,Islamic New Year,Tuesday,Weekday,20-40
T5H 3G4,4,1699830477443x825081831806539400,Active,1696014571504x677769163426706900,2024-08-05,2024-08-12,Food Hamper,8,12,2024,Hajj,Monday,Weekday,20-40
T5W 4T4,4,1699830497401x652555950110577200,Active,1696014571763x789903631949389300,2023-12-12,2023-12-12,Food Hamper,12,12,2023,Christmas Day,Tuesday,Weekday,40-60
T5W 4T4,4,1699830497401x652555950110577200,Active,1696014571763x789903631949389300,2024-02-24,2024-03-13,Food Hamper,3,13,2024,Ramadan,Wednesday,Weekday,40-60
T5W 4T4,4,1699830497401x652555950110577200,Active,1696014571763x789903631949389300,2024-04-24,2024-04-23,Food Hamper,4,23,2024,Eid al-Fitr,Tuesday,Weekday,40-60
T5W 4T4,4,1699830497401x652555950110577200,Active,1696014571763x789903631949389300,2024-06-24,2024-06-04,Food Hamper,6,4,2024,Eid al-Adha,Tuesday,Weekday,40-60
T5W 4T4,4,1699830497401x652555950110577200,Active,1696014571763x789903631949389300,2024-07-24,2024-07-22,Food Hamper,7,22,2024,Islamic New Year,Monday,Weekday,40-60
T5W 4T4,4,1699830497401x652555950110577200,Active,1696014571763x789903631949389300,2024-08-16,2024-08-15,Food Hamper,8,15,2024,Hajj,Thursday,Weekday,40-60
T5W 4T4,4,1699830497401x652555950110577200,Active,1696014571763x789903631949389300,2024-06-24,2024-06-04,Food Hamper,6,4,2024,Eid al-Adha,Tuesday,Weekday,40-60
T5X 5Y8,5,1699830486002x862858834003666700,Active,1696014571852x526793537995918100,2024-01-07,2024-01-18,Food Hamper,1,18,2024,New Year's Day,Thursday,Weekday,20-40
T5X 5Y8,5,1699830486002x862858834003666700,Active,1696014571852x526793537995918100,2024-04-07,2024-04-16,Food Hamper,4,16,2024,Eid al-Fitr,Tuesday,Weekday,20-40
T5X 5Y8,5,1699830486002x862858834003666700,Active,1696014571852x526793537995918100,2024-06-07,2024-06-06,Food Hamper,6,6,2024,Eid al-Adha,Thursday,Weekday,20-40
T5X 5Y8,5,1699830486002x862858834003666700,Active,1696014571852x526793537995918100,2024-07-07,2024-07-22,Food Hamper,7,22,2024,Islamic New Year,Monday,Weekday,20-40
T5X 5Y8,5,1699830486002x862858834003666700,Active,1696014571852x526793537995918100,2024-08-07,2024-08-19,Food Hamper,8,19,2024,Hajj,Monday,Weekday,20-40
T5X 5Y8,5,1699830486002x862858834003666700,Active,1696014571852x526793537995918100,2024-06-07,2024-06-06,Food Hamper,6,6,2024,Eid al-Adha,Thursday,Weekday,20-40
T5W 5J7,5,1699830467680x952635157198160100,Active,1696014572248x951069907855737500,2023-12-06,2023-12-06,Food Hamper,12,6,2023,Christmas Day,Wednesday,Weekday,20-40
T5W 5J7,5,1699830467680x952635157198160100,Active,1696014572248x951069907855737500,2024-01-06,2024-01-11,Food Hamper,1,11,2024,New Year's Day,Thursday,Weekday,20-40
T5W 5J7,5,1699830467680x952635157198160100,Active,1696014572248x951069907855737500,2024-02-06,2024-02-13,Food Hamper,2,13,2024,Family Day,Tuesday,Weekday,20-40
T5W 5J7,5,1699830467680x952635157198160100,Active,1696014572248x951069907855737500,2024-03-06,2024-03-14,Food Hamper,3,14,2024,Ramadan,Thursday,Weekday,20-40
T5W 5J7,5,1699830467680x952635157198160100,Active,1696014572248x951069907855737500,2024-04-06,2024-04-16,Food Hamper,4,16,2024,Eid al-Fitr,Tuesday,Weekday,20-40
T5W 5J7,5,1699830467680x952635157198160100,Active,1696014572248x951069907855737500,2024-05-06,2024-05-21,Food Hamper,5,21,2024,Laylat al-Qadr,Tuesday,Weekday,20-40
T5W 5J7,5,1699830467680x952635157198160100,Active,1696014572248x951069907855737500,2024-06-06,2024-06-13,Food Hamper,6,13,2024,Eid al-Adha,Thursday,Weekday,20-40
T5W 5J7,5,1699830467680x952635157198160100,Active,1696014572248x951069907855737500,2024-07-06,2024-07-23,Food Hamper,7,23,2024,Islamic New Year,Tuesday,Weekday,20-40
T5W 5J7,5,1699830467680x952635157198160100,Active,1696014572248x951069907855737500,2024-08-06,2024-08-21,Food Hamper,8,21,2024,Hajj,Wednesday,Weekday,20-40
T5W 5J7,5,1699830467680x952635157198160100,Active,1696014572248x951069907855737500,2024-06-06,2024-06-13,Food Hamper,6,13,2024,Eid al-Adha,Thursday,Weekday,20-40
T5H 3J9,1,1699830464945x825173531837860400,Active,1696014573140x578524280594292500,2023-11-16,2023-11-16,Food hamper pickup ,11,16,2023,Remembrance Day,Thursday,Weekday,40-60
T5H 3J9,1,1699830464945x825173531837860400,Active,1696014573140x578524280594292500,2023-12-16,2024-01-16,Food hamper pickup ,1,16,2024,New Year's Day,Tuesday,Weekday,40-60
T5H 3J9,1,1699830464945x825173531837860400,Active,1696014573140x578524280594292500,2023-12-11,2023-12-11,Food Hamper,12,11,2023,Christmas Day,Monday,Weekday,40-60
T5H 3J9,1,1699830464945x825173531837860400,Active,1696014573140x578524280594292500,2024-04-16,2024-04-23,Food Hamper,4,23,2024,Eid al-Fitr,Tuesday,Weekday,40-60
T5H 3J9,1,1699830464945x825173531837860400,Active,1696014573140x578524280594292500,2024-05-16,2024-05-27,Food Hamper,5,27,2024,Laylat al-Qadr,Monday,Weekday,40-60
T5H 3J9,1,1699830464945x825173531837860400,Active,1696014573140x578524280594292500,2024-06-16,2024-06-24,Food Hamper,6,24,2024,Eid al-Adha,Monday,Weekday,40-60
T5H 3J9,1,1699830464945x825173531837860400,Active,1696014573140x578524280594292500,2024-07-16,2024-07-30,Food Hamper,7,30,2024,Islamic New Year,Tuesday,Weekday,40-60
T5H 3J9,1,1699830464945x825173531837860400,Active,1696014573140x578524280594292500,2024-05-16,2024-05-27,Food Hamper,5,27,2024,Laylat al-Qadr,Monday,Weekday,40-60
T5H 3J9,1,1699830464945x825173531837860400,Active,1696014573140x578524280594292500,2024-06-16,2024-06-24,Food Hamper,6,24,2024,Eid al-Adha,Monday,Weekday,40-60
T6H 0B2,4,1699830487553x311561398209746050,Active,1696014573536x860001198472324000,2023-11-27,2023-11-27,Food Hamper,11,27,2023,Remembrance Day,Monday,Weekday,20-40
T6H 0B2,4,1699830487553x311561398209746050,Active,1696014573536x860001198472324000,2023-12-27,2023-12-27,Food Hamper,12,27,2023,Christmas Day,Wednesday,Weekday,20-40
T6H 0B2,4,1699830487553x311561398209746050,Active,1696014573536x860001198472324000,2024-01-29,2024-01-29,Food Hamper,1,29,2024,New Year's Day,Monday,Weekday,20-40
T6H 0B2,4,1699830487553x311561398209746050,Active,1696014573536x860001198472324000,2024-02-29,2024-02-29,Food Hamper,2,29,2024,Family Day,Thursday,Weekday,20-40
T6H 0B2,4,1699830487553x311561398209746050,Active,1696014573536x860001198472324000,2024-03-29,2024-03-28,Food Hamper,3,28,2024,Ramadan,Thursday,Weekday,20-40
T6H 0B2,4,1699830487553x311561398209746050,Active,1696014573536x860001198472324000,2024-04-29,2024-04-25,Food Hamper,4,25,2024,Eid al-Fitr,Thursday,Weekday,20-40
T6H 0B2,4,1699830487553x311561398209746050,Active,1696014573536x860001198472324000,2024-05-25,2024-05-29,Food Hamper,5,29,2024,Laylat al-Qadr,Wednesday,Weekday,20-40
T6H 0B2,4,1699830487553x311561398209746050,Active,1696014573536x860001198472324000,2024-06-29,2024-06-27,Food Hamper,6,27,2024,Eid al-Adha,Thursday,Weekday,20-40
T6H 0B2,4,1699830487553x311561398209746050,Active,1696014573536x860001198472324000,2024-07-29,2024-07-29,Food Hamper,7,29,2024,Islamic New Year,Monday,Weekday,20-40
T6H 0B2,4,1699830487553x311561398209746050,Active,1696014573536x860001198472324000,2024-06-29,2024-06-27,Food Hamper,6,27,2024,Eid al-Adha,Thursday,Weekday,20-40
T6H 0B2,4,1699830487553x311561398209746050,Active,1696014573536x860001198472324000,2024-05-25,2024-05-29,Food Hamper,5,29,2024,Laylat al-Qadr,Wednesday,Weekday,20-40
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2023-11-27,2023-11-27,Food Hamper,11,27,2023,Remembrance Day,Monday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2023-12-27,2023-12-20,Food Hamper,12,20,2023,Christmas Day,Wednesday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2024-02-27,2024-02-28,Food Hamper,2,28,2024,Family Day,Wednesday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2024-03-27,2024-03-28,Food Hamper,3,28,2024,Ramadan,Thursday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2024-04-27,2024-04-30,Food Hamper,4,30,2024,Eid al-Fitr,Tuesday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2024-05-27,2024-05-29,Food Hamper,5,29,2024,Laylat al-Qadr,Wednesday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2024-06-29,2024-06-27,Food Hamper,6,27,2024,Eid al-Adha,Thursday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2024-06-28,2024-06-27,Food Hamper,6,27,2024,Eid al-Adha,Thursday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2024-07-29,2024-07-29,Food Hamper,7,29,2024,Islamic New Year,Monday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2024-01-29,2024-01-29,Food Hamper,1,29,2024,New Year's Day,Monday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2024-06-28,2024-06-27,Food Hamper,6,27,2024,Eid al-Adha,Thursday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2024-06-29,2024-06-27,Food Hamper,6,27,2024,Eid al-Adha,Thursday,Weekday,40-60
T5W 4R7,6,1699830461006x307899212448072400,Active,1696014573581x755811591448565000,2024-05-27,2024-05-29,Food Hamper,5,29,2024,Laylat al-Qadr,Wednesday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2023-11-14,2023-11-14,Food Hamper,11,14,2023,Remembrance Day,Tuesday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2023-12-18,2023-12-18,Food Hamper,12,18,2023,Christmas Day,Monday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2024-01-18,2024-01-18,Food Hamper,1,18,2024,New Year's Day,Thursday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2024-03-18,2024-03-25,Food Hamper,3,25,2024,Ramadan,Monday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2024-04-18,2024-03-26,Food Hamper,3,26,2024,Ramadan,Tuesday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2024-05-18,2024-04-29,Food Hamper,4,29,2024,Eid al-Fitr,Monday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2024-06-18,2024-05-27,Food Hamper,5,27,2024,Laylat al-Qadr,Monday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2024-07-18,2024-07-03,Food Hamper,7,3,2024,Islamic New Year,Wednesday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2024-08-03,2024-07-31,Food Hamper,7,31,2024,Islamic New Year,Wednesday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2024-02-20,2024-02-20,Food Hamper,2,20,2024,Family Day,Tuesday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2024-06-18,2024-05-27,Food Hamper,5,27,2024,Laylat al-Qadr,Monday,Weekday,40-60
T5X 1V3,7,1699830460056x844301725678610000,Active,1696014574123x906024749583259100,2024-07-18,2024-07-03,Food Hamper,7,3,2024,Islamic New Year,Wednesday,Weekday,40-60
T5X 1T5,2,1699830471245x534514707245329800,Active,1696014574125x522465232793972740,2024-02-22,2024-02-22,Food Hamper,2,22,2024,Family Day,Thursday,Weekday,40-60
T5X 1T5,2,1699830471245x534514707245329800,Active,1696014574125x522465232793972740,2024-03-22,2024-03-26,Food Hamper,3,26,2024,Ramadan,Tuesday,Weekday,40-60
T5X 3N6,6,1699830491321x902883834021068800,Active,1696014574455x213948219904279700,2024-01-22,2024-01-22,Food Hamper,1,22,2024,New Year's Day,Monday,Weekday,20-40
T5X 3N6,6,1699830491321x902883834021068800,Active,1696014574455x213948219904279700,2024-03-15,2024-03-14,Food Hamper,3,14,2024,Ramadan,Thursday,Weekday,20-40
T5X 3N6,6,1699830491321x902883834021068800,Active,1696014574455x213948219904279700,2024-04-15,2024-04-15,Food Hamper,4,15,2024,Eid al-Fitr,Monday,Weekday,20-40
T5Y 3B4,3,1699830501488x795092192666113700,Closed,1696014574799x704279794705110300,2023-12-06,2023-12-06,Food Hamper,12,6,2023,Christmas Day,Wednesday,Weekday,20-40
T5Y 3B4,3,1699830501488x795092192666113700,Closed,1696014574799x704279794705110300,2024-02-16,2024-02-15,Food Hamper,2,15,2024,Family Day,Thursday,Weekday,20-40
T5Y 3B4,3,1699830501488x795092192666113700,Closed,1696014574799x704279794705110300,2024-03-16,2024-03-18,Food Hamper,3,18,2024,Ramadan,Monday,Weekday,20-40
T5Y 3B4,3,1699830501488x795092192666113700,Closed,1696014574799x704279794705110300,2024-04-16,2024-04-23,Food Hamper,4,23,2024,Eid al-Fitr,Tuesday,Weekday,20-40
T5W 5J8,7,1699830491320x192177323382809920,Active,1696014574858x884796463375490200,2023-11-29,2023-11-29,Food Hamper,11,29,2023,Remembrance Day,Wednesday,Weekday,40-60
T5W 5J8,7,1699830491320x192177323382809920,Active,1696014574858x884796463375490200,2024-01-31,2024-01-31,food Hamper,1,31,2024,New Year's Day,Wednesday,Weekday,40-60
T5W 5J8,7,1699830491320x192177323382809920,Active,1696014574858x884796463375490200,2024-04-29,2024-04-01,food Hamper,4,1,2024,Eid al-Fitr,Monday,Weekday,40-60
T5W 5J8,7,1699830491320x192177323382809920,Active,1696014574858x884796463375490200,2024-06-29,2024-06-04,food Hamper,6,4,2024,Eid al-Adha,Tuesday,Weekday,40-60
T5W 5J8,7,1699830491320x192177323382809920,Active,1696014574858x884796463375490200,2024-07-29,2024-07-03,food Hamper,7,3,2024,Islamic New Year,Wednesday,Weekday,40-60
T5W 5J8,7,1699830491320x192177323382809920,Active,1696014574858x884796463375490200,2024-08-03,2024-08-01,food Hamper,8,1,2024,Hajj,Thursday,Weekday,40-60
